product,competitor_page_name,competitor_page_link,classification,landing_url,ad_id,ad_snapshot_url,ad_delivery_start,status
P11,خطوات صغيرة لملابس الأطفال والمواليد براك الشاطئ,https://www.facebook.com/1049915114882513,relevant,,3513074962199699,https://www.facebook.com/ads/library/?id=3513074962199699,2026-06-27,ACTIVE
P11,Babycare,https://www.facebook.com/971788689346529,relevant,,1426281579021347,https://www.facebook.com/ads/library/?id=1426281579021347,2026-03-04,ACTIVE
P11,Babycare,https://www.facebook.com/971788689346529,relevant,,862499109831659,https://www.facebook.com/ads/library/?id=862499109831659,2026-03-04,ACTIVE
P11,تشيكو اجدابيا لمستلزمات الام والطفل,https://www.facebook.com/349444434918209,relevant,,2781184085590224,https://www.facebook.com/ads/library/?id=2781184085590224,2026-07-07,ACTIVE
P11,بيبي ماما - مصراتة,https://www.facebook.com/429935353543633,relevant,,1683103759595532,https://www.facebook.com/ads/library/?id=1683103759595532,2026-07-07,ACTIVE
P11,بيبي ماما - مصراتة,https://www.facebook.com/429935353543633,relevant,,3186572401732036,https://www.facebook.com/ads/library/?id=3186572401732036,2026-07-02,ACTIVE
P11,عالم الأطفال,https://www.facebook.com/641958862672672,relevant,,2019809919410417,https://www.facebook.com/ads/library/?id=2019809919410417,2026-07-01,ACTIVE
P11,مركز التاج التخصصي Al Taj Specialized Center,https://www.facebook.com/567468153106462,uncertain,,1690385165414389,https://www.facebook.com/ads/library/?id=1690385165414389,2026-07-08,ACTIVE
P11,لحظة-Momento,https://www.facebook.com/738742665983691,uncertain,,1273915998192371,https://www.facebook.com/ads/library/?id=1273915998192371,2026-04-23,ACTIVE
P11,متجر البنت الليبية,https://www.facebook.com/109653277383126,uncertain,,3316661031829055,https://www.facebook.com/ads/library/?id=3316661031829055,2026-07-09,ACTIVE
P11,MAMO ZON,https://www.facebook.com/842719835596780,uncertain,,1263386032391445,https://www.facebook.com/ads/library/?id=1263386032391445,2026-07-08,ACTIVE
P11,سالي للألعاب,https://www.facebook.com/1506869602899914,uncertain,,850352104585689,https://www.facebook.com/ads/library/?id=850352104585689,2026-07-08,ACTIVE
P11,صيدلية اطباء المدينة,https://www.facebook.com/351255038846269,uncertain,,1352788850142331,https://www.facebook.com/ads/library/?id=1352788850142331,2026-07-08,ACTIVE
P11,طلبك من تركيا,https://www.facebook.com/1254210937777281,uncertain,,1534960864795928,https://www.facebook.com/ads/library/?id=1534960864795928,2026-07-07,ACTIVE
P11,متجر السهم - ALSAHiM STORE,https://www.facebook.com/100711356298329,uncertain,,1021305437047747,https://www.facebook.com/ads/library/?id=1021305437047747,2026-07-07,ACTIVE
P11,متجر فكرتي,https://www.facebook.com/307632975768735,uncertain,,4495310860754637,https://www.facebook.com/ads/library/?id=4495310860754637,2026-07-04,ACTIVE
P11,المبــــروك لملابس الاطفال/El Mabruk for child clothes,https://www.facebook.com/1799299286965817,uncertain,,4121628357980951,https://www.facebook.com/ads/library/?id=4121628357980951,2026-07-04,ACTIVE
P11,صيدلية الجود,https://www.facebook.com/114459114900274,uncertain,,2554873281618960,https://www.facebook.com/ads/library/?id=2554873281618960,2026-05-25,ACTIVE
P11,Boutique m&m,https://www.facebook.com/100714149602460,uncertain,,28123177890620459,https://www.facebook.com/ads/library/?id=28123177890620459,2026-07-04,ACTIVE
P11,Hub de Curtas Quentes,https://www.facebook.com/725895567284852,off-topic,,,,,PAGE_LEVEL_ONLY
P11,Short tvs,https://www.facebook.com/534723883047347,off-topic,,,,,PAGE_LEVEL_ONLY
P11,Seguridad Privada Speal Mazatlan,https://www.facebook.com/866369629882963,off-topic,,,,,PAGE_LEVEL_ONLY
P12,ليبيا شوب,https://www.facebook.com/723210444209275,relevant,,964424376641982,https://www.facebook.com/ads/library/?id=964424376641982,2026-07-08,ACTIVE
P12,ليبيا شوب,https://www.facebook.com/723210444209275,relevant,,2208108249730126,https://www.facebook.com/ads/library/?id=2208108249730126,2026-07-08,ACTIVE
P12,ليبيا شوب,https://www.facebook.com/723210444209275,relevant,,1425484966086456,https://www.facebook.com/ads/library/?id=1425484966086456,2026-07-08,ACTIVE
P12,ليبيا شوب,https://www.facebook.com/723210444209275,relevant,,851487801106415,https://www.facebook.com/ads/library/?id=851487801106415,2026-07-04,ACTIVE
P12,ليبيا شوب,https://www.facebook.com/723210444209275,relevant,,1361367922597375,https://www.facebook.com/ads/library/?id=1361367922597375,2026-07-04,ACTIVE
P12,ليبيا شوب,https://www.facebook.com/723210444209275,relevant,,1652577825845692,https://www.facebook.com/ads/library/?id=1652577825845692,2026-07-04,ACTIVE
P12,ليبيا شوب,https://www.facebook.com/723210444209275,relevant,,1597173438503362,https://www.facebook.com/ads/library/?id=1597173438503362,2026-06-27,ACTIVE
P12,ماركة . marka,https://www.facebook.com/989409001091241,relevant,,1465722431976929,https://www.facebook.com/ads/library/?id=1465722431976929,2026-07-09,ACTIVE
P12,ماركة . marka,https://www.facebook.com/989409001091241,relevant,,1345446061009102,https://www.facebook.com/ads/library/?id=1345446061009102,2026-07-09,ACTIVE
P12,ماركة . marka,https://www.facebook.com/989409001091241,relevant,,1694807178329444,https://www.facebook.com/ads/library/?id=1694807178329444,2026-07-09,ACTIVE
P12,ماركة . marka,https://www.facebook.com/989409001091241,relevant,,2246468189453236,https://www.facebook.com/ads/library/?id=2246468189453236,2026-07-08,ACTIVE
